,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_teks,tweet_english
346,1.80197e+18,Sun Jun 16 06:43:51 +0000 2024,0,@deadaenini @mblegedes21 @tagarabak Nggak tapera kan duitnya diputar buat beli surat utang yg mana bisa dipakai buat nutupun defisit apbn ama bangun proyek mercusuar yg nggak ada gunanya buat pemerataan pembangunan.,1.80223e+18,,deadaenini,in,,0,1,0,https://x.com/Lusbowln/status/1802230591800394141,1.34069e+18,Lusbowln,deadaenini mblegedes tagarabak tapera duit putar beli surat utang pakai nutupun defisit apbn bangun proyek mercusuar guna perata bangun,deadaenini mblegedes tagarabak tapera money is used to buy bonds to cover the state budget deficit to build a lighthouse project to level the building
347,1.80215e+18,Sun Jun 16 06:43:51 +0000 2024,0,@Heraloebss Kita dipaksa bayar tapera ujung2nya untuk bansos judi online.,1.80223e+18,,Heraloebss,in,,0,0,0,https://x.com/arnoldamon/status/1802230589925597465,106037236.0,arnoldamon,heraloebss paksa bayar tapera ujung bansos judi online,heraloebss forced to pay tapera at the end of online gambling social assistance
348,1.80223e+18,Sun Jun 16 06:37:26 +0000 2024,8,I need tapera so bad Tante pemburu remaja,1.80223e+18,,,in,,0,1,4,https://x.com/raku__nn/status/1802228976389443935,132848339.0,raku__nn,i butuh tapera bad tante buru remaja,i need tapera bad aunty hunt teenager
349,1.80223e+18,Sun Jun 16 06:35:47 +0000 2024,0,@republikaonline GOBLOK,1.80223e+18,,republikaonline,in,"Gaza, Palestine",0,0,0,https://x.com/LantjarDjayaa/status/1802228559928606970,2518915579.0,LantjarDjayaa,republikaonline goblok,republikaonline is stupid
350,1.80222e+18,Sun Jun 16 06:33:22 +0000 2024,1,@44Oktiva @andi_achilles @UtunAbee Sama-sama mblo maafin juga ya... jadi nggak enak ati nih ndi @andi_achilles tiap hari bully adikmu ini,1.80223e+18,,44Oktiva,in,"Gaza, Palestine",0,2,1,https://x.com/LantjarDjayaa/status/1802227952199057456,2518915579.0,LantjarDjayaa,oktiva andiachilles utunabee samasama mblo maafin enak ati andiachilles bully adik,oktiva andiachilles utunabee you're welcome mblo forgive nice heart andiachilles bully sister
351,1.80127e+18,Sun Jun 16 06:31:09 +0000 2024,0,@txtdrimedia @jokowi @prabowo @gibran_tweet pak saya gamau gaji saya dipotong tapera ya pokoknya. Jangan ngancem perusahaan kena sanski kalo misalnya ga ikut program tapera. Duit gua susah dicari dipotong buat hal gajelas dan ga pasti. Bahkan beresiko ga ada hasil. Terima kasih.,1.80223e+18,,txtdrimedia,in,,1,0,0,https://x.com/lostvowelss/status/1802227393438093801,1.65462e+18,lostvowelss,txtdrimedia jokowi prabowo gibrantweet gamau gaji potong tapera pokok ngancem usaha kena sanski program tapera duit gua susah cari potong gajelas resiko hasil terima kasih,txtdrimedia jokowi prabowo gibrantweet don't want to cut salary tapera principally worried about business being sanctioned by tapera program my money is having a hard time finding deductions unclear risk of results thank you
352,1.80197e+18,Sun Jun 16 06:29:54 +0000 2024,26,@CNNIndonesia Bahan peledak itu mahal emang bisa tukang bubur beli begitu dolar menguat Tapera judol di instansi penegak hukum menteri yg ga bisa kerja LANGSUNG ISU TERORIS RAMAI LAGI. ,1.80223e+18,,CNNIndonesia,in,,0,0,4,https://x.com/DeniSupriyadi06/status/1802227079842505144,1.58556e+18,DeniSupriyadi06,cnnindonesia bahan ledak mahal emang tukang bubur beli dolar kuat tapera judol instansi tegak hukum menteri kerja langsung isu teroris ramai,cnnindonesia expensive explosives indeed porridge makers buy strong dollars tapera judol agency upholds the law minister works directly terrorist issue is busy
353,1.80217e+18,Sun Jun 16 06:29:39 +0000 2024,1,@CNNIndonesia sekarang kok banyak menteri tong kosong no aksi banyak ngomong... sekalinya berak si ... gak nyambung di otak seperti halnya penjudi dikasih bansos... tarik dana tapera gak dapat rumah... 50 trilyun inves asing nyatanya gak ada... otak kosong jadi otak gosong,1.80223e+18,,CNNIndonesia,in,,0,0,0,https://x.com/wongchilik2/status/1802227019603915176,1.27762e+18,wongchilik2,cnnindonesia menteri tong kosong nomor aksi ngomong sekali berak nyambung otak hal judi kasih bansos tarik dana tapera rumah trilyun inves asing otak kosong otak gosong,cnnindonesia minister empty vat action number talk once defecate connect brain gambling matters provide social assistance withdraw tapera funds house trillions of foreign investment empty brain burnt brain
354,1.80188e+18,Sun Jun 16 06:28:22 +0000 2024,0,@alisyarief Hutang rp 8.400 triliun. PPN 11% TAPERA,1.80223e+18,,alisyarief,in,Earth,0,0,0,https://x.com/nizaminz/status/1802226695057150097,62764791.0,nizaminz,alisyarief hutang rupiah triliun ppn tapera,alisyarief trillion rupiah debt tapera vat
355,1.80221e+18,Sun Jun 16 06:25:17 +0000 2024,2,@SahabatSaber @panjianom102 Makanya Tapera diadakan,1.80223e+18,,SahabatSaber,in,Jakarta,0,1,0,https://x.com/kangmirdja/status/1802225919417041393,72010193.0,kangmirdja,sahabatsaber panjianom tapera ada,sahabatsaber panjianom tapera is here
356,1.80197e+18,Sun Jun 16 06:24:08 +0000 2024,0,@detikcom Pengalihan isu tapera ikn dll,1.80223e+18,,detikcom,in,Indonesia,0,0,0,https://x.com/justfor50447356/status/1802225629896880264,1.38899e+18,justfor50447356,detikcom alih isu tapera ikn dll,"detikcom changes the issue of tapera, ikn, etc."
357,1.80221e+18,Sun Jun 16 06:22:01 +0000 2024,1,@Safa_Andriana Gratis kalau mau sabar nunggu besok,1.80223e+18,,Safa_Andriana,in,"Gaza, Palestine",0,0,0,https://x.com/LantjarDjayaa/status/1802225096242921703,2518915579.0,LantjarDjayaa,safaandriana gratis sabar nunggu besok,safaandriana free patiently waiting for tomorrow
358,1.8022e+18,Sun Jun 16 06:21:03 +0000 2024,0,@KayoHengky Gaji paan...mana mau digaji diembat tapera ntar,1.80222e+18,,KayoHengky,in,,0,0,0,https://x.com/d3k555666/status/1802224853652521209,184781693.0,d3k555666,kayohengky gaji paanmana gaji embat tapera,kayohengky salary paanmana salary embat tapera
359,1.80222e+18,Sun Jun 16 06:20:35 +0000 2024,1,@tempodotco Heleh jembut emang bisa apa presiden,1.80222e+18,,tempodotco,in,"Gaza, Palestine",0,0,1,https://x.com/LantjarDjayaa/status/1802224735260201136,2518915579.0,LantjarDjayaa,tempodotco heleh jembut emang presiden,Tempodotco is indeed the president's hair
360,1.80202e+18,Sun Jun 16 06:20:27 +0000 2024,9,@dihatikito @jr205newlivery Warga X yg sering ngoceh2 itu emang ga relate dg kehidupan sehari2 rakyat jelata. Tapera dinasti politik MK IKN jd ocehan di X tp ga relate dg kehidupan sehari2 rakyat jelata. Rokok sembako BBM (terutama solar buat truk) itu yg relate dg kehidupan rakyat jelata sehari2,1.80222e+18,,dihatikito,in,DKI Jakarta dan sekitarnya,1,3,8,https://x.com/bayuyatyo/status/1802224703144427872,2773055028.0,bayuyatyo,dihatikito jrnewlivery warga x oceh emang relate hidup hari rakyat jelata tapera dinasti politik mk ikn oceh x relate hidup hari rakyat jelata rokok sembako bbm solar truk relate hidup rakyat jelata hari,dihatikito jrnewlivery citizen x rant really relate life day common people tapera political dynasty mk ikn rant x relate life day common people cigarettes basic necessities fuel diesel truck relate life day common people
361,1.80222e+18,Sun Jun 16 06:20:22 +0000 2024,0,Solusinya Tapera..,1.80222e+18,,,in,,0,0,0,https://x.com/AkipFirmanshah/status/1802224681069490247,1665152508.0,AkipFirmanshah,solusi tapera,tapera solution
362,1.80222e+18,Sun Jun 16 06:19:27 +0000 2024,1,@andi_achilles @44Oktiva Disuruh ngaji malah nge punk ,1.80222e+18,,andi_achilles,in,"Gaza, Palestine",0,2,0,https://x.com/LantjarDjayaa/status/1802224449506467887,2518915579.0,LantjarDjayaa,andiachilles oktiva suruh ngaji nge punk,andiachilles oktiva told to recite the Koran as a punk
363,1.80222e+18,Sun Jun 16 06:18:09 +0000 2024,0,Kemarin bayar kuliah dan UKT suruh pake pinjol TAPERA sekarang player JuDol mo dikasih BANSOS. Ini beneran negara BU trus udah bingung gimana cari duit kah? Sampe JuDol dan PinJol dijadiin sponsor? https://t.co/azVMd3AmFQ,1.80222e+18,https://pbs.twimg.com/media/GQLJSLhboAAdf-K.jpg,,in,,0,0,0,https://x.com/arifin181486211/status/1802224122342379640,1.76578e+18,arifin181486211,kemarin bayar kuliah ukt suruh pakai pinjol tapera player judol kasih bansos beneran negara bu bingung gimana cari duit kah judol pinjol dijadiin sponsor,"Yesterday, I paid for college to be asked to use Pinjol Tapera. The Judol player gave me real social assistance from the state, ma'am, I'm confused about how to make money. Is Judol Pinjol a sponsor?"
364,1.80222e+18,Sun Jun 16 06:16:31 +0000 2024,1,@andi_achilles @44Oktiva Kemproh ,1.80222e+18,,andi_achilles,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1802223711782875632,2518915579.0,LantjarDjayaa,andiachilles oktiva kemproh,andiachilles octiva kemproh
365,1.80222e+18,Sun Jun 16 06:07:35 +0000 2024,0,Ini DPR pada goblok gini mereka makan apaan dah? Pemerintah juga makin aneh. Orang yang gajinya kecil masih harus dipotong untuk tapera orang main judi online kalah dapat bansos apa namanya kalau bukan goblok?,1.80222e+18,,,in,rumah pak Handoko,0,0,0,https://x.com/Bloftraven_/status/1802221463866577306,32930259.0,Bloftraven_,dpr goblok gin makan dah perintah aneh orang gaji potong tapera orang main judi online kalah bansos nama goblok,stupid DPR
366,1.80222e+18,Sun Jun 16 06:05:02 +0000 2024,0,Partai Gelora akan Beri Masukan ke Prabowo untuk Akhiri Polemik Tapera https://t.co/prLC8jeca9,1.80222e+18,,,in,,0,0,0,https://x.com/haryono24849868/status/1802220823035670541,1.27347e+18,haryono24849868,partai gelora masuk prabowo polemik tapera,Gelora Party enters Prabowo Tapera polemic
367,1.80158e+18,Sun Jun 16 06:04:45 +0000 2024,0,@DrEvaChaniago wajib tapera dr SD krn anak sd pinter nabung tnyata,1.80222e+18,,DrEvaChaniago,in,"Jakarta Timur, DKI Jakarta",0,0,0,https://x.com/dhevee24/status/1802220752684585160,146771330.0,dhevee24,drevachaniago wajib tapera dr sd anak sd pintar nabung tnyata,Drevachaniago is obliged to tapera from elementary school for elementary school children who are smart about saving for real
368,1.80215e+18,Sun Jun 16 06:02:42 +0000 2024,0,@Heraloebss Urusan tapera kenaikan UKT melempem ... Sekalinya ada ide spektakuler gini...,1.80222e+18,,Heraloebss,in,Bumi Allah...,0,0,0,https://x.com/Wa_Kandaaaaaaaa/status/1802220236072177977,39226215.0,Wa_Kandaaaaaaaa,heraloebss urus tapera naik ukt melempem sekali ide spektakuler gin,heraloebss urus tapera increase ukt very soft spectacular idea gin
369,1.80194e+18,Sun Jun 16 05:55:26 +0000 2024,0,@menghalusinasy @sxtmaa @cingreborn Demo itu yang jelas kaya demo TAPERA demo lainnya yang sekiranya ada bobot,1.80222e+18,,menghalusinasy,in,,0,1,0,https://x.com/rama79072/status/1802218407879995893,1.75477e+18,rama79072,menghalusinasy sxtmaa cingreborn demo kaya demo tapera demo bobot,hallucination sxtmaa cingreborn demo rich demo tapera demo bobot
370,1.80194e+18,Sun Jun 16 05:52:08 +0000 2024,1,@ARSIPAJA @M_Zul_Khairu Ini tujuan lahirnya tapera ?,1.80222e+18,,ARSIPAJA,in,,0,0,0,https://x.com/SIndonesia25/status/1802217578246312429,1.75765e+18,SIndonesia25,arsipaja mzulkhairu tuju lahir tapera,archives mzulkhairu towards the birth of tapera
371,1.80218e+18,Sun Jun 16 05:51:52 +0000 2024,0,@5teV3n_Pe9eL Dari tampangnya tidak ada rasa penyesalan ini orang kaya gini semoga gajinya dipotong buat Tapera,1.80222e+18,,5teV3n_Pe9eL,in,,0,0,0,https://x.com/TukangReport12/status/1802217511393304911,1.40015e+18,TukangReport12,tevnpeel tampang sesal orang kaya gin moga gaji potong tapera,tevnpeel the look of regret rich people gin hope salary cut tapera
372,1.80219e+18,Sun Jun 16 05:21:02 +0000 2024,0,@LantjarDjayaa Ku kira tadi mas Ali ternyata om John Tapera ,1.80221e+18,,LantjarDjayaa,in,Indonesia,0,1,0,https://x.com/satriyotutuko/status/1802209749813112986,44520395.0,satriyotutuko,lantjardjayaa ku mas ali om john tapera,"My Lantjardjaya, Mas Ali, Uncle John Tapera"
373,1.80198e+18,Sun Jun 16 05:13:56 +0000 2024,0,@MurtadhaOne1 @jokowi Dan ada tapera wong edan,1.80221e+18,,MurtadhaOne1,in,"West Java, Indonesia",0,0,0,https://x.com/Kanandankir1/status/1802207964419575858,7.21858e+17,Kanandankir1,murtadhaone jokowi tapera edan,murtadhaone jokowi tapera is crazy
374,1.80221e+18,Sun Jun 16 05:12:01 +0000 2024,11,Abis space langsung tercerahkan walaupun intinya sama kalau Tapera itu bukan solusi,1.80221e+18,,,in,Indonesia ,0,1,0,https://x.com/stravenues/status/1802207479524385177,1.76428e+18,stravenues,habis space langsung cerah inti tapera solusi,out of space immediately bright core tapera solution
375,1.80221e+18,Sun Jun 16 05:11:31 +0000 2024,0,@stravenues Tapera tanpa supply = Upeti ,1.80221e+18,,stravenues,in,,0,0,0,https://x.com/wibowo_choir/status/1802207354370593251,1.43909e+18,wibowo_choir,stravenues tapera supply upeti,stravenues tapera supply tribute
376,1.80193e+18,Sun Jun 16 05:10:06 +0000 2024,0,@Razor_Language udah tapera sekarang dipake buat ngobatin orgil suka judi?? wow indahnya tinggal di....,1.80221e+18,,Razor_Language,in,Card Capital 2,0,0,0,https://x.com/Bukansiete/status/1802206998894952588,1.28291e+18,Bukansiete,razorlanguage tapera dipake ngobatin orang gila suka judi wow indah tinggal,"razorlanguage tapera is used to treat crazy people who like gambling, wow beautiful stay"
377,1.80157e+18,Sun Jun 16 05:09:07 +0000 2024,1,@narkosun Ohh pantesan dah persiapan bikin tapera,1.80221e+18,,narkosun,in,anywhere but here,0,0,0,https://x.com/aditamafaisal/status/1802206751103828123,1223320346.0,aditamafaisal,narkosun ohh pantesan dah siap tapera,narkosun oh no wonder the tapera is ready
378,1.8022e+18,Sun Jun 16 05:08:01 +0000 2024,0,@ArgentianaA Yoi mbak Adel ,1.80221e+18,,ArgentianaA,in,"Gaza, Palestine",0,0,0,https://x.com/LantjarDjayaa/status/1802206474883715567,2518915579.0,LantjarDjayaa,argentianaa mbak adel,"Argentina, Miss Adel"
379,1.80221e+18,Sun Jun 16 05:07:33 +0000 2024,11, Tapera tanpa supply = Calo ,1.80221e+18,,,in,Indonesia ,1,1,3,https://x.com/stravenues/status/1802206356268830986,1.76428e+18,stravenues,tapera supply calo,tapera supply broker
380,1.80219e+18,Sun Jun 16 05:05:48 +0000 2024,0,@JenggoBang82778 bg gergaji ada bg sdh di potong baut TaPeRa pakai gaji ikut kurban sj bg ikut motong nya kagak.,1.80221e+18,,JenggoBang82778,in,DKI jakarta,0,1,0,https://x.com/Hendrajayandr93/status/1802205915342602545,1.71852e+18,Hendrajayandr93,jenggobang bg gergaji bg potong baut tapera pakai gaji kurban bg motong kagak,jenggobang used a saw to cut tapera bolts using sacrificial wages to cut it or not
381,1.8022e+18,Sun Jun 16 05:05:11 +0000 2024,0,@NoMoreRAaning kita usahakan IKN dan Tapera itu,1.80221e+18,,NoMoreRAaning,in,,0,0,0,https://x.com/CukupKevinaja/status/1802205762879668677,1156542152.0,CukupKevinaja,nomoreraaning usaha ikn tapera,tapera ikn business numbering
382,1.80219e+18,Sun Jun 16 05:04:52 +0000 2024,0,@hnldbus @AlionelMessi_ Potong tapera nda?,1.80221e+18,,hnldbus,in,"DKI Jakarta, Indonesia",0,0,0,https://x.com/geserdikitaja/status/1802205681334030361,1.21514e+18,geserdikitaja,hnldbus alionelmessi potong tapera nda,hnldbus alionelmessi cut your tapera
383,1.8022e+18,Sun Jun 16 05:03:15 +0000 2024,0,gausah banyak bacot tapera ppn pph kalo lo kemaren masih nyoblos. siapapun yang lu pilih parpol/calon dari parpol yg lo coblos yang menyebabkan ini. gausah. banyak. bacot. apalagi. mikir. lo. paling. bener.,1.80221e+18,,benezuriel,in,"Jakarta Selatan, DKI Jakarta",0,1,0,https://x.com/benezuriel/status/1802205273307681010,171050686.0,benezuriel,gausah bacot tapera ppn pph lo kemaren nyoblos lu pilih parpolcalon parpol lo coblos sebab gausah bacot berfikir lo bener,"You don't have to talk about the VAT tapera PPH you voted yesterday, you chose a political party, the political party candidate you voted for, because you don't have to talk, you think you're right"
384,1.80157e+18,Sun Jun 16 04:59:43 +0000 2024,0,@narkosun Paham dong kenapa pemerintah kelihatan BU nya? Tapera sekarang sial rumah potong hewan saat qurban. Di mana ada celah duit.,1.8022e+18,,narkosun,in,,0,0,0,https://x.com/skyundocean/status/1802204385532850371,1.25099e+18,skyundocean,narkosun paham perintah bu tapera sial rumah potong hewan qurban celah duit,"Narkosun understands Mrs. Tapera's orders. Damn, the sacrificial slaughterhouse is short of money"
385,1.8022e+18,Sun Jun 16 04:58:33 +0000 2024,1,@IgnatiusAri tapera itu apaan ,1.8022e+18,,IgnatiusAri,in,,0,1,0,https://x.com/MMasbin/status/1802204090178408832,1.62074e+18,MMasbin,ignatiusari tapera,ignatiusari tapera
386,1.8022e+18,Sun Jun 16 04:56:24 +0000 2024,0,️️ Dapet bonus pembukaan lancar. F*ck Tapera mari beli rumaah. ️️ ️️,1.8022e+18,,,in, NSFW - Adiratna 🖤,0,1,0,https://x.com/ruscandel/status/1802203549335745012,1.68638e+18,ruscandel,dapet bonus buka lancar fck tapera mari beli rumaah,get bonus open smoothly fck tapera let's buy a house
387,1.8022e+18,Sun Jun 16 04:54:59 +0000 2024,0,Rezim tidak Pro Rakyat yg sarat akan korupsi Asabri Taspen Jiwasraya timah Nikel Emas Proyek KTU IKN TAPERA ? Tetapi Ummat Islam di kasih Lebel Kadrun ? Padahal Kadrun GK pernah nyolong duit Rakyat Atau ngerampok! #TurunkanDinastiPolitikAbsurd #TurunkanDinastiPolitikAbsurd https://t.co/YVhg4g7jcE,1.8022e+18,https://pbs.twimg.com/media/GQK2PXTaQAAPtOm.jpg,,in,,0,0,0,https://x.com/berkasih_m63350/status/1802203194841579983,1.78942e+18,berkasih_m63350,rezim pro rakyat sarat korupsi asabri taspen jiwasraya timah nikel emas proyek ktu ikn tapera ummat islam kasih lebel kadrun kadrun gk curi duit rakyat rampok turunkandinastipolitikabsurd turunkandinastipolitikabsurd,pro-people regime full of corruption asabri taspen jiwasraya tin nickel gold project ktu ikn tapera muslim people give label kadrun kadrun doesn't steal people's money rob down dynasty politics absurd down dynasty politics absurd
388,1.8022e+18,Sun Jun 16 04:54:39 +0000 2024,0,@tanyarlfes Sebenernya sih gpp malah enak di kamu. Kalo mau jahat tu rumah bisa jadi milik lu nder. Kekurangannya ada 2 apa palingan kalo lu mau ngajuin tapera(kalo programnya jadi) ga bisa karna harus rumah 1. Kalo lu mau beli rumah lagi kpr atas nama lu susah deh kalo yg ini belum lunas.,1.8022e+18,,tanyarlfes,in,,0,0,0,https://x.com/thinkboutal/status/1802203111299154203,1.53127e+18,thinkboutal,tanyarlfes sebenernya gpp enak jahat rumah milik lu nder kurang paling lu ngajuin taperakalo program karna rumah lu beli rumah kpr nama lu susah deh lunas,"Tanyarlfes actually doesn't matter whether your house is owned or not, at least you can apply for the taperakalo program because buying a house with a mortgage in your name is difficult to pay off."
389,1.80075e+18,Sun Jun 16 04:51:43 +0000 2024,0,@ARSIPAJA APBN DEFISIT karena BOROS untuk IBUKOTA KHAYALAN maka keluar TAPERA konyol.,1.8022e+18,,ARSIPAJA,in,,0,0,0,https://x.com/Ilhamnasution85/status/1802202370925113389,1.76612e+18,Ilhamnasution85,arsipaja apbn defisit boros ibukota khayal tapera konyol,archive apbn deficit wasteful imaginary capital tapera ridiculous
390,1.80157e+18,Sun Jun 16 04:47:20 +0000 2024,0,@narkosun Kan masih ada tapera hahahaha,1.8022e+18,,narkosun,in,Pulau Jawa,0,0,0,https://x.com/BabyChallege/status/1802201269278581242,1.64621e+18,BabyChallege,narkosun tapera hahahaha,narcosun tapera hahahaha
391,1.80215e+18,Sun Jun 16 04:46:13 +0000 2024,0,@zuaanshi Kamu juga harus skibidi Zuan seluruh warga Indonesia harus menjadi skibidi sigma dan membayar fanum tax untuk tapera agar Indonesia cemas 2045 tercapai! Merdeka! NKRI harga mati!!,1.8022e+18,,zuaanshi,in,He/him. All for her majesty.  ,0,1,0,https://x.com/hoqtaru/status/1802200990147653748,1.73076e+18,hoqtaru,zuaanshi skibidi zuan warga indonesia skibidi sigma bayar fanum tax tapera indonesia cemas capai merdeka nkri harga mati,zuaanshi skibidi zuan indonesian citizens skibidi sigma pay fanum tax tapera indonesia worried about achieving independence nkri price is non-negotiable
392,1.80186e+18,Sun Jun 16 04:45:19 +0000 2024,0,@storiesforjack mulai tapera gini,1.8022e+18,,storiesforjack,in,,0,0,0,https://x.com/storiesforsab/status/1802200760052048383,8.97361e+17,storiesforsab,storiesforjack tapera gin,storiesforjack tapera gin
393,1.8022e+18,Sun Jun 16 04:44:10 +0000 2024,0,Cc @taspen tolong di jawab Cc @tapera Pengakuan Antasari Azhar yang Tak Pernah Dapat Uang Pensiun https://t.co/THhXaCBtPQ,1.8022e+18,,,in,"Dolo, Indonesia",0,0,0,https://x.com/Yusuf51069839/status/1802200471140241418,1.00796e+18,Yusuf51069839,cc taspen tolong cc tapera saya antasari azhar uang pensiun,cc taspen please cc my tapera antasari azhar pension money
394,1.8022e+18,Sun Jun 16 04:39:30 +0000 2024,0,Aslinya dari kemaren pengen ngatain pemerintah karna liat berita. Si A yang masih ada hubungan keluarga sama presiden yang keterima kerja di pertamina anak presiden yang di berita bakal maju kontestasi gubernur tapera (yang akhirnya di hold),1.8022e+18,,,in,stayville 801 st,0,1,0,https://x.com/deeeminds/status/1802199297532031367,87632540.0,deeeminds,asli kemaren perintah karna liat berita a hubung keluarga presiden terima kerja pertamina anak presiden berita maju kontestasi gubernur tapera hold,"original yesterday's order because I saw the news about the president's family relations accepting the job of Pertamina, the president's son, news about the progress of the governor's contest, Tapera Hold"
395,1.80212e+18,Sun Jun 16 04:36:13 +0000 2024,0,@pandji Di kasih iuran TAPERA,1.8022e+18,,pandji,in,,0,0,0,https://x.com/SyakilaNur49023/status/1802198473045156207,1.76159e+18,SyakilaNur49023,pandji kasih iur tapera,banner of love for the tapera community
396,1.80214e+18,Sun Jun 16 04:35:16 +0000 2024,1,@moc4B3nt0 @BundaHafizh1924 @babyto332 @Nana31101279 Sejauh jarak kita ya ,1.8022e+18,,moc4B3nt0,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1802198234024362010,2518915579.0,LantjarDjayaa,mocbnt bundahafizh babyto nana jarak,mocbnt bundahafizh babyto nana jarak
397,1.8022e+18,Sun Jun 16 04:33:51 +0000 2024,0,11. Tanah adat IKN belum selesai dengan putra daerah 12. UKT biaya kuliah naik 500% 13. TAPERA Ini semua orang Indonesia masih bisa sabar kah dengan semua permasalahan ini? Engga ada yang mau perubahan buat jadi lebih baik?,1.8022e+18,,henran_,in,"Serang, Indonesia",0,0,0,https://x.com/henran_/status/1802197878003388714,1.14703e+18,henran_,tanah adat ikn selesai putra daerah ukt biaya kuliah tapera orang indonesia sabar kah masalah engga ubah,customary land ikn finished local son ukt tuition fees tapera Indonesian people are patient the problem doesn't change
398,1.80214e+18,Sun Jun 16 04:30:55 +0000 2024,2,@moc4B3nt0 @BundaHafizh1924 @babyto332 @Nana31101279 Ku besok Rabu ,1.8022e+18,,moc4B3nt0,in,"Gaza, Palestine",0,1,0,https://x.com/LantjarDjayaa/status/1802197138140754104,2518915579.0,LantjarDjayaa,mocbnt bundahafizh babyto nana ku besok rabu,mocbnt bundahafizh babyto my nana tomorrow wednesday
399,1.8022e+18,Sun Jun 16 04:30:51 +0000 2024,1,Dukung dan kawal bersama program Tapera #Tapera #RumahTerjangkau https://t.co/xXAhoqzbCW,1.8022e+18,https://pbs.twimg.com/media/GQKwseDbEAAgMmB.jpg,ChristiAgui789,in,,0,0,0,https://x.com/ChristiAgui789/status/1802197123024535602,1.57959e+18,ChristiAgui789,dukung kawal program tapera tapera rumahterjangkau,support the tapera affordable housing program
400,1.8022e+18,Sun Jun 16 04:30:51 +0000 2024,1,Tapera miliki persyaratan pembiayaan yang relatif ringan #Tapera #RumahTerjangkau https://t.co/35PXiRcyBQ,1.8022e+18,https://pbs.twimg.com/media/GQKwmLIaAAAMSAx.jpg,ChristiAgui789,in,,0,1,0,https://x.com/ChristiAgui789/status/1802197119765504322,1.57959e+18,ChristiAgui789,tapera milik syarat biaya relatif ringan tapera rumahterjangkau,tapera property requirements relatively light affordable house tapera
401,1.8022e+18,Sun Jun 16 04:30:50 +0000 2024,1,Tapera permudah akses masyarakat miliki rumah #Tapera #RumahTerjangkau https://t.co/otzfPL08ck,1.8022e+18,https://pbs.twimg.com/media/GQKwb6LbQAE17gg.jpg,ChristiAgui789,in,,0,1,0,https://x.com/ChristiAgui789/status/1802197116493971491,1.57959e+18,ChristiAgui789,tapera mudah akses masyarakat milik rumah tapera rumahterjangkau,tapera easy access community owned tapera houses affordable houses
402,1.8022e+18,Sun Jun 16 04:30:49 +0000 2024,1,Berbagai manfaat yang dirasakan rakyat dari program Tapera #Tapera #RumahTerjangkau https://t.co/Eujm4mxop2,1.8022e+18,https://pbs.twimg.com/media/GQKwYBYbAAAeFnH.png,ChristiAgui789,in,,0,1,0,https://x.com/ChristiAgui789/status/1802197113184608530,1.57959e+18,ChristiAgui789,manfaat rasa rakyat program tapera tapera rumahterjangkau,benefits of the people's sense of tapera program tapera affordable housing
403,1.8022e+18,Sun Jun 16 04:30:48 +0000 2024,1,Tapera wujudkan masyarakat menengah ke bawah untuk memiliki rumah #Tapera #RumahTerjangkau https://t.co/fqp59xChRd,1.8022e+18,https://pbs.twimg.com/media/GQKwUAcbIAA0XWE.png,,in,,0,1,0,https://x.com/ChristiAgui789/status/1802197110055674059,1.57959e+18,ChristiAgui789,tapera wujud masyarakat tengah milik rumah tapera rumahterjangkau,tapera is a form of community in the middle of owning a house tapera affordable house
404,1.8022e+18,Sun Jun 16 04:29:12 +0000 2024,1,Integrasi FLPP Ke Tapera Untuk Pembiayaan Perumahan. Pegang Anies Ini X Arafah Joko Anwar Judol https://t.co/7EcKFWb2G4,1.8022e+18,https://pbs.twimg.com/media/GQKwSlybAAAfM6q.jpg,,in,,0,0,1,https://x.com/rinimengapa/status/1802196707138273560,1.75686e+18,rinimengapa,integrasi flpp tapera biaya rumah pegang anies x arafah joko anwar judol,FLPP Tapera integration home costs hold Anies x Arafah Joko Anwar Judol
405,1.8022e+18,Sun Jun 16 04:28:17 +0000 2024,0,Prabowo Subianto mengatakan program Tapera masih bisa dikaji lebih lanjut https://t.co/22NtxEidCa,1.8022e+18,https://pbs.twimg.com/media/GQKwJKUaoAAKozS.jpg,,in,,0,0,0,https://x.com/Inspirasi_semu/status/1802196474777981163,1.72608e+18,Inspirasi_semu,prabowo subianto program tapera kaji,prabowo subianto tapera program review
406,1.8022e+18,Sun Jun 16 04:23:19 +0000 2024,0,Manfaat Program Tapera bagi para pekerja #BPTapera #RumahTAPERA #RumahPertama #BersamaWujudkanRumahPertama #KamiAdaUntukAnda https://t.co/GoQKZ8orIG,1.8022e+18,https://pbs.twimg.com/media/GQKvAdFawAA7tjw.jpg,,in,,0,0,0,https://x.com/Lintang6974084/status/1802195226666369528,1.66123e+18,Lintang6974084,manfaat program tapera kerja bptapera rumahtapera rumahpertama bersamawujudkanrumahpertama kamiadauntukanda,benefits of the tapera work program bptapera hometapera homefirst togethermake your first home come true we are here for you
